2026-06-20 14:10:23.562457 | Yawning | 0.7616
2026-06-20 14:10:23.634658 | Eyes Opened | 0.8615
2026-06-20 14:10:23.634812 | Yawning | 0.7681
2026-06-20 14:10:23.703939 | Eyes Opened | 0.8613
2026-06-20 14:10:23.704104 | Yawning | 0.7658
2026-06-20 14:10:23.768764 | Eyes Opened | 0.8550
2026-06-20 14:10:23.768962 | Yawning | 0.7699
2026-06-20 14:10:23.837460 | Eyes Opened | 0.8625
2026-06-20 14:10:23.837637 | Yawning | 0.7553
2026-06-20 14:10:23.907844 | Eyes Opened | 0.8625
2026-06-20 14:10:23.908023 | Yawning | 0.7553
2026-06-20 14:10:23.977580 | Eyes Opened | 0.8576
2026-06-20 14:10:23.977880 | Yawning | 0.7526
2026-06-20 14:10:24.040930 | Eyes Opened | 0.8601
2026-06-20 14:10:24.041104 | Yawning | 0.7562
2026-06-20 14:10:24.112268 | Eyes Opened | 0.8605
2026-06-20 14:10:24.112435 | Yawning | 0.7591
2026-06-20 14:10:24.185297 | Eyes Opened | 0.8614
2026-06-20 14:10:24.185593 | Yawning | 0.7524
2026-06-20 14:10:24.249447 | Eyes Opened | 0.8628
2026-06-20 14:10:24.249642 | Yawning | 0.7852
2026-06-20 14:10:24.324155 | Eyes Opened | 0.8613
2026-06-20 14:10:24.324372 | Yawning | 0.8202
2026-06-20 14:10:24.394701 | Eyes Opened | 0.8534
2026-06-20 14:10:24.394930 | Yawning | 0.8115
2026-06-20 14:10:24.474546 | Eyes Opened | 0.8567
2026-06-20 14:10:24.474719 | Yawning | 0.8175
2026-06-20 14:10:24.542091 | Eyes Opened | 0.8520
2026-06-20 14:10:24.542301 | Yawning | 0.7908
2026-06-20 14:10:24.608832 | Eyes Opened | 0.8377
2026-06-20 14:10:24.681398 | Eyes Opened | 0.8377
2026-06-20 14:10:24.743946 | Eyes Opened | 0.8168
2026-06-20 14:10:24.822293 | Eyes Opened | 0.8200
2026-06-20 14:10:24.903171 | Eyes Opened | 0.8279
2026-06-20 14:10:24.980033 | Eyes Closed | 0.8393
2026-06-20 14:10:25.044032 | Eyes Closed | 0.8403
2026-06-20 14:10:25.119075 | Eyes Closed | 0.8468
2026-06-20 14:10:25.179384 | Eyes Closed | 0.8469
2026-06-20 14:10:25.258711 | Eyes Closed | 0.8385
2026-06-20 14:10:25.330458 | Eyes Closed | 0.8432
2026-06-20 14:10:25.403752 | Eyes Closed | 0.8475
2026-06-20 14:10:25.478133 | Eyes Closed | 0.8460
2026-06-20 14:10:25.545693 | Eyes Closed | 0.8496
2026-06-20 14:10:25.618416 | Eyes Closed | 0.8496
2026-06-20 14:10:25.686885 | Eyes Closed | 0.8382
2026-06-20 14:10:25.744930 | Eyes Closed | 0.8382
2026-06-20 14:10:25.802790 | Eyes Closed | 0.8398
2026-06-20 14:10:25.869633 | Eyes Closed | 0.8439
2026-06-20 14:10:25.943138 | Eyes Closed | 0.8482
2026-06-20 14:10:26.007747 | Eyes Closed | 0.8345
2026-06-20 14:10:26.007921 | Yawning | 0.8263
2026-06-20 14:10:26.084410 | Eyes Closed | 0.8293
2026-06-20 14:10:26.084585 | Yawning | 0.7860
2026-06-20 14:10:26.158699 | Eyes Closed | 0.8335
2026-06-20 14:10:26.158906 | Yawning | 0.7937
2026-06-20 14:10:26.229036 | Eyes Closed | 0.8315
2026-06-20 14:10:26.229213 | Yawning | 0.7791
2026-06-20 14:10:26.289895 | Eyes Closed | 0.8315
2026-06-20 14:10:26.290065 | Yawning | 0.7791
2026-06-20 14:10:26.370641 | Eyes Closed | 0.8403
2026-06-20 14:10:26.370806 | Yawning | 0.7837
2026-06-20 14:10:26.437826 | Eyes Closed | 0.8314
2026-06-20 14:10:26.437979 | Yawning | 0.7846
2026-06-20 14:10:26.508098 | Eyes Closed | 0.8395
2026-06-20 14:10:26.508275 | Yawning | 0.7897
2026-06-20 14:10:26.574381 | Eyes Closed | 0.8358
2026-06-20 14:10:26.574549 | Yawning | 0.7899
2026-06-20 14:10:26.643572 | Eyes Opened | 0.8678
2026-06-20 14:10:26.643729 | Yawning | 0.7854
2026-06-20 14:10:26.712424 | Eyes Opened | 0.8654
2026-06-20 14:10:26.712611 | Yawning | 0.7825
2026-06-20 14:10:26.824354 | Eyes Opened | 0.8662
2026-06-20 14:10:26.838768 | Yawning | 0.7690
2026-06-20 14:10:26.921040 | Eyes Opened | 0.8547
2026-06-20 14:10:26.921219 | Yawning | 0.7819
2026-06-20 14:10:26.992352 | Eyes Opened | 0.8540
2026-06-20 14:10:26.992539 | Yawning | 0.7734
2026-06-20 14:10:27.062867 | Eyes Opened | 0.8484
2026-06-20 14:10:27.063092 | Yawning | 0.7736
2026-06-20 14:10:27.127970 | Eyes Opened | 0.8513
2026-06-20 14:10:27.128155 | Yawning | 0.7751
2026-06-20 14:10:27.200931 | Eyes Opened | 0.8474
2026-06-20 14:10:27.201110 | Yawning | 0.7705
2026-06-20 14:10:27.271811 | Eyes Opened | 0.8474
2026-06-20 14:10:27.271979 | Yawning | 0.7705
2026-06-20 14:10:27.341043 | Eyes Opened | 0.8448
2026-06-20 14:10:27.341213 | Yawning | 0.7843
2026-06-20 14:10:27.411894 | Eyes Opened | 0.8490
2026-06-20 14:10:27.412070 | Yawning | 0.7744
2026-06-20 14:10:27.476335 | Eyes Opened | 0.8490
2026-06-20 14:10:27.476505 | Yawning | 0.7744
2026-06-20 14:10:27.536276 | Eyes Opened | 0.8424
2026-06-20 14:10:27.536448 | Yawning | 0.7804
2026-06-20 14:10:27.600555 | Eyes Opened | 0.8408
2026-06-20 14:10:27.600858 | Yawning | 0.7814
2026-06-20 14:10:27.671998 | Eyes Opened | 0.8400
2026-06-20 14:10:27.672158 | Yawning | 0.7835
2026-06-20 14:10:27.736917 | Eyes Opened | 0.8399
2026-06-20 14:10:27.737084 | Yawning | 0.7752
2026-06-20 14:10:27.810735 | Eyes Opened | 0.8385
2026-06-20 14:10:27.810938 | Yawning | 0.7768
2026-06-20 14:10:27.877827 | Eyes Opened | 0.8428
2026-06-20 14:10:27.878070 | Yawning | 0.7718
2026-06-20 14:10:27.950705 | Eyes Opened | 0.8350
2026-06-20 14:10:27.950876 | Yawning | 0.7629
2026-06-20 14:10:28.026639 | Eyes Opened | 0.8350
2026-06-20 14:10:28.026833 | Yawning | 0.7629
2026-06-20 14:10:28.095681 | Eyes Opened | 0.8372
2026-06-20 14:10:28.095858 | Yawning | 0.7767
2026-06-20 14:10:28.166578 | Eyes Opened | 0.8424
2026-06-20 14:10:28.166748 | Yawning | 0.7814
2026-06-20 14:10:28.242243 | Eyes Opened | 0.8424
2026-06-20 14:10:28.242439 | Yawning | 0.7814
2026-06-20 14:10:28.304766 | Eyes Opened | 0.8427
2026-06-20 14:10:28.304927 | Yawning | 0.7758
2026-06-20 14:10:28.372975 | Eyes Opened | 0.8399
2026-06-20 14:10:28.373143 | Yawning | 0.7721
2026-06-20 14:10:28.436880 | Eyes Opened | 0.8358
2026-06-20 14:10:28.437056 | Yawning | 0.7773
2026-06-20 14:10:28.505392 | Eyes Opened | 0.8398
2026-06-20 14:10:28.505565 | Yawning | 0.7695
2026-06-20 14:10:28.580000 | Eyes Opened | 0.8378
2026-06-20 14:10:28.580182 | Yawning | 0.7715
2026-06-20 14:10:28.649883 | Eyes Opened | 0.8519
2026-06-20 14:10:28.650257 | Yawning | 0.7718
2026-06-20 14:10:28.712838 | Eyes Opened | 0.8462
2026-06-20 14:10:28.713224 | Yawning | 0.7615
2026-06-20 14:10:28.783516 | Eyes Opened | 0.8446
2026-06-20 14:10:28.783687 | Yawning | 0.7526
2026-06-20 14:10:28.847250 | Eyes Opened | 0.8446
2026-06-20 14:10:28.847486 | Yawning | 0.7526
2026-06-20 14:10:28.919195 | Eyes Opened | 0.8444
2026-06-20 14:10:28.919366 | Yawning | 0.7605
2026-06-20 14:10:28.988945 | Eyes Opened | 0.8355
2026-06-20 14:10:28.989115 | Yawning | 0.7773
2026-06-20 14:10:29.058082 | Eyes Opened | 0.8336
2026-06-20 14:10:29.058266 | Yawning | 0.7964
2026-06-20 14:10:29.119918 | Eyes Opened | 0.8467
2026-06-20 14:10:29.120092 | Yawning | 0.7861
2026-06-20 14:10:29.193993 | Eyes Opened | 0.8483
2026-06-20 14:10:29.194208 | Yawning | 0.7895
2026-06-20 14:10:29.265302 | Eyes Opened | 0.8460
2026-06-20 14:10:29.265518 | Yawning | 0.7821
2026-06-20 14:10:29.329608 | Eyes Opened | 0.8392
2026-06-20 14:10:29.329780 | Yawning | 0.7773
2026-06-20 14:10:29.403138 | Eyes Opened | 0.8383
2026-06-20 14:10:29.403304 | Yawning | 0.7794
2026-06-20 14:10:29.463178 | Eyes Opened | 0.8471
2026-06-20 14:10:29.463362 | Yawning | 0.7990
2026-06-20 14:10:29.530832 | Eyes Opened | 0.8399
2026-06-20 14:10:29.531175 | Yawning | 0.7562
2026-06-20 14:10:29.597281 | Eyes Opened | 0.8399
2026-06-20 14:10:29.597863 | Yawning | 0.7562
2026-06-20 14:10:29.669442 | Eyes Opened | 0.8419
2026-06-20 14:10:29.669596 | Yawning | 0.7847
2026-06-20 14:10:29.745922 | Eyes Opened | 0.8407
2026-06-20 14:10:29.746102 | Yawning | 0.7787
2026-06-20 14:10:29.819155 | Eyes Opened | 0.8422
2026-06-20 14:10:29.819395 | Yawning | 0.7934
2026-06-20 14:10:29.898431 | Eyes Opened | 0.8389
2026-06-20 14:10:29.898877 | Yawning | 0.7804
2026-06-20 14:10:29.963883 | Eyes Opened | 0.8407
2026-06-20 14:10:29.964048 | Yawning | 0.7812
2026-06-20 14:10:30.041036 | Eyes Opened | 0.7928
2026-06-20 14:10:30.041206 | Yawning | 0.7770
2026-06-20 14:10:30.108505 | Eyes Opened | 0.8344
2026-06-20 14:10:30.108677 | Yawning | 0.7661
2026-06-20 14:10:30.174886 | Eyes Opened | 0.8471
2026-06-20 14:10:30.175060 | Yawning | 0.7746
2026-06-20 14:10:30.245608 | Eyes Opened | 0.8453
2026-06-20 14:10:30.245782 | Yawning | 0.7697
2026-06-20 14:10:30.321812 | Eyes Opened | 0.8394
2026-06-20 14:10:30.321999 | Yawning | 0.7703
2026-06-20 14:10:30.394948 | Eyes Opened | 0.8394
2026-06-20 14:10:30.395146 | Yawning | 0.7703
2026-06-20 14:10:30.467003 | Eyes Opened | 0.8368
2026-06-20 14:10:30.467215 | Yawning | 0.7658
2026-06-20 14:10:30.531568 | Eyes Opened | 0.8427
2026-06-20 14:10:30.531761 | Yawning | 0.7763
2026-06-20 14:10:30.602694 | Eyes Opened | 0.8427
2026-06-20 14:10:30.602949 | Yawning | 0.7763
2026-06-20 14:10:30.672371 | Yawning | 0.7778
2026-06-20 14:10:30.672555 | Eyes Closed | 0.7268
2026-06-20 14:10:30.737206 | Eyes Closed | 0.7900
2026-06-20 14:10:30.737401 | Yawning | 0.7760
2026-06-20 14:10:30.798204 | Eyes Opened | 0.8217
2026-06-20 14:10:30.874276 | Eyes Opened | 0.8185
2026-06-20 14:10:30.935747 | Eyes Opened | 0.8162
2026-06-20 14:10:31.002506 | Eyes Opened | 0.8254
2026-06-20 14:10:31.068020 | Eyes Opened | 0.8197
2026-06-20 14:10:31.128146 | Eyes Opened | 0.8197
2026-06-20 14:10:31.208282 | Eyes Opened | 0.7997
2026-06-20 14:10:31.273003 | Eyes Opened | 0.7613
2026-06-20 14:10:31.348176 | Eyes Opened | 0.7613
2026-06-20 14:10:31.409059 | Eyes Opened | 0.7302
2026-06-20 14:10:31.409225 | Eyes Opened | 0.6440
2026-06-20 14:10:31.470530 | Eyes Opened | 0.7259
2026-06-20 14:10:31.470702 | Eyes Opened | 0.6442
2026-06-20 14:10:31.539606 | Eyes Opened | 0.7015
2026-06-20 14:10:31.539785 | Eyes Opened | 0.6570
2026-06-20 14:10:31.605706 | Eyes Opened | 0.7003
2026-06-20 14:10:31.605878 | Eyes Opened | 0.6847
2026-06-20 14:10:31.670013 | Eyes Opened | 0.6578
2026-06-20 14:10:31.670169 | Eyes Opened | 0.5800
2026-06-20 14:10:31.734464 | Eyes Opened | 0.7024
2026-06-20 14:10:31.734655 | Eyes Opened | 0.6401
2026-06-20 14:10:31.807431 | Eyes Opened | 0.7024
2026-06-20 14:10:31.807594 | Eyes Opened | 0.6401
2026-06-20 14:10:31.890438 | Eyes Opened | 0.6819
2026-06-20 14:10:31.890618 | Eyes Opened | 0.5742
2026-06-20 14:10:31.960584 | Eyes Opened | 0.7087
2026-06-20 14:10:31.960783 | Eyes Opened | 0.5442
2026-06-20 14:10:32.033658 | Eyes Opened | 0.7345
2026-06-20 14:10:32.033834 | Eyes Opened | 0.6673
2026-06-20 14:10:32.099406 | Eyes Closed | 0.6502
2026-06-20 14:10:32.172332 | Eyes Closed | 0.5078
2026-06-20 14:10:32.241543 | Eyes Opened | 0.7118
2026-06-20 14:10:32.241763 | Eyes Opened | 0.6750
2026-06-20 14:10:32.302536 | Eyes Opened | 0.7480
2026-06-20 14:10:32.302708 | Eyes Opened | 0.7172
2026-06-20 14:10:32.373754 | Eyes Opened | 0.7857
2026-06-20 14:10:32.373983 | Eyes Opened | 0.7409
2026-06-20 14:10:32.374172 | Yawning | 0.6517
2026-06-20 14:10:32.444987 | Yawning | 0.8184
2026-06-20 14:10:32.445207 | Eyes Opened | 0.8003
2026-06-20 14:10:32.445331 | Eyes Opened | 0.7350
2026-06-20 14:10:32.516589 | Eyes Opened | 0.7883
2026-06-20 14:10:32.516761 | Yawning | 0.7600
2026-06-20 14:10:32.579393 | Eyes Opened | 0.7985
2026-06-20 14:10:32.579600 | Yawning | 0.7963
2026-06-20 14:10:32.644152 | Eyes Opened | 0.8071
2026-06-20 14:10:32.644321 | Yawning | 0.7786
2026-06-20 14:10:32.724612 | Eyes Opened | 0.8071
2026-06-20 14:10:32.724794 | Yawning | 0.7786
2026-06-20 14:10:32.787626 | Eyes Opened | 0.8162
2026-06-20 14:10:32.787781 | Yawning | 0.7658
2026-06-20 14:10:32.864127 | Eyes Opened | 0.8320
2026-06-20 14:10:32.864366 | Yawning | 0.7692
2026-06-20 14:10:32.941181 | Eyes Opened | 0.8238
2026-06-20 14:10:32.941350 | Yawning | 0.7973
2026-06-20 14:10:33.008334 | Eyes Opened | 0.8305
2026-06-20 14:10:33.008530 | Yawning | 0.8005
2026-06-20 14:10:33.075099 | Eyes Opened | 0.8282
2026-06-20 14:10:33.075299 | Yawning | 0.7873
2026-06-20 14:10:33.142152 | Eyes Opened | 0.8257
2026-06-20 14:10:33.142341 | Yawning | 0.7649
2026-06-20 14:10:33.217273 | Eyes Opened | 0.8304
2026-06-20 14:10:33.217458 | Yawning | 0.7682
2026-06-20 14:10:33.279984 | Eyes Opened | 0.8304
2026-06-20 14:10:33.280155 | Yawning | 0.7682
2026-06-20 14:10:33.337538 | Eyes Opened | 0.8286
2026-06-20 14:10:33.337712 | Yawning | 0.7405
2026-06-20 14:10:33.410147 | Eyes Opened | 0.8070
2026-06-20 14:10:33.410436 | Yawning | 0.7665
2026-06-20 14:10:33.473607 | Eyes Opened | 0.8070
2026-06-20 14:10:33.473801 | Yawning | 0.7665
2026-06-20 14:10:33.546092 | Eyes Opened | 0.8086
2026-06-20 14:10:33.546326 | Yawning | 0.7658
2026-06-20 14:10:33.613780 | Eyes Opened | 0.8052
2026-06-20 14:10:33.613961 | Yawning | 0.7658
2026-06-20 14:10:33.682261 | Eyes Opened | 0.8000
2026-06-20 14:10:33.682605 | Yawning | 0.7626
2026-06-20 14:10:33.746948 | Yawning | 0.7835
2026-06-20 14:10:33.816617 | Yawning | 0.8122
2026-06-20 14:10:33.816812 | Eyes Opened | 0.7803
2026-06-20 14:10:33.890598 | Eyes Opened | 0.8012
2026-06-20 14:10:33.890788 | Yawning | 0.7904
2026-06-20 14:10:33.970324 | Yawning | 0.8269
2026-06-20 14:10:33.970511 | Eyes Opened | 0.7995
2026-06-20 14:10:34.048563 | Yawning | 0.8004
2026-06-20 14:10:34.048838 | Eyes Opened | 0.7945
2026-06-20 14:10:34.143229 | Yawning | 0.8004
2026-06-20 14:10:34.143469 | Eyes Opened | 0.7945
2026-06-20 14:10:34.221203 | Eyes Opened | 0.8141
2026-06-20 14:10:34.221405 | Yawning | 0.6538
2026-06-20 14:10:34.286759 | Eyes Opened | 0.8296
2026-06-20 14:10:34.357299 | Eyes Opened | 0.8296
2026-06-20 14:10:34.422154 | Eyes Opened | 0.8227
2026-06-20 14:10:34.501827 | Eyes Opened | 0.8449
2026-06-20 14:10:34.575707 | Eyes Opened | 0.8367
2026-06-20 14:10:34.639729 | Eyes Opened | 0.8423
2026-06-20 14:10:34.707678 | Eyes Opened | 0.8426
2026-06-20 14:10:34.777412 | Eyes Opened | 0.8353
2026-06-20 14:10:34.841954 | Eyes Opened | 0.8452
2026-06-20 14:10:34.916938 | Eyes Opened | 0.8370
2026-06-20 14:10:34.986605 | Eyes Opened | 0.8211
2026-06-20 14:10:35.065215 | Eyes Opened | 0.8346
2026-06-20 14:10:35.130695 | Eyes Opened | 0.8346
2026-06-20 14:10:35.196507 | Eyes Opened | 0.8083
2026-06-20 14:10:35.273055 | Eyes Opened | 0.8118
2026-06-20 14:10:35.347987 | Eyes Opened | 0.8118
2026-06-20 14:10:35.423384 | Eyes Opened | 0.7843
2026-06-20 14:10:35.487166 | Eyes Opened | 0.8075
2026-06-20 14:10:35.549921 | Eyes Opened | 0.8028
2026-06-20 14:10:35.621837 | Eyes Opened | 0.8309
2026-06-20 14:10:35.691705 | Eyes Opened | 0.8316
2026-06-20 14:10:35.762862 | Eyes Opened | 0.8359
2026-06-20 14:10:35.830864 | Eyes Opened | 0.8255
2026-06-20 14:10:35.900557 | Eyes Opened | 0.8345
2026-06-20 14:10:35.976543 | Eyes Opened | 0.8345
2026-06-20 14:10:36.044843 | Eyes Opened | 0.5566
2026-06-20 14:10:36.045020 | Eyes Closed | 0.5310
2026-06-20 14:10:36.123530 | Eyes Opened | 0.7923
2026-06-20 14:10:36.198775 | Eyes Opened | 0.8156
2026-06-20 14:10:36.262417 | Eyes Opened | 0.7674
2026-06-20 14:10:36.330306 | Eyes Opened | 0.7537
2026-06-20 14:10:37.556658 | Eyes Opened | 0.5899
2026-06-20 14:10:37.635074 | Eyes Opened | 0.7048
2026-06-20 14:10:37.696921 | Eyes Opened | 0.7988
2026-06-20 14:10:37.768206 | Eyes Opened | 0.8143
2026-06-20 14:10:37.842672 | Eyes Opened | 0.8136
2026-06-20 14:10:37.904872 | Eyes Opened | 0.8165
2026-06-20 14:10:37.978477 | Eyes Opened | 0.8215
2026-06-20 14:10:38.039038 | Eyes Opened | 0.8329
2026-06-20 14:10:38.107512 | Eyes Opened | 0.8329
2026-06-20 14:10:38.186044 | Eyes Opened | 0.8106
2026-06-20 14:10:38.243138 | Eyes Opened | 0.8106
2026-06-20 14:10:38.311295 | Eyes Opened | 0.8241
2026-06-20 14:10:38.375111 | Eyes Opened | 0.8202
2026-06-20 14:10:38.449598 | Eyes Opened | 0.8191
2026-06-20 14:10:38.521328 | Eyes Opened | 0.8195
2026-06-20 14:10:38.597483 | Eyes Opened | 0.8265
2026-06-20 14:10:38.664403 | Eyes Opened | 0.8220
2026-06-20 14:10:38.737607 | Eyes Opened | 0.8256
2026-06-20 14:10:38.803630 | Eyes Opened | 0.8253
2026-06-20 14:10:38.868662 | Eyes Opened | 0.8253
2026-06-20 14:10:38.940689 | Eyes Opened | 0.8391
2026-06-20 14:10:39.008211 | Eyes Opened | 0.8490
2026-06-20 14:10:39.081293 | Eyes Opened | 0.8490
2026-06-20 14:10:39.150965 | Eyes Opened | 0.8034
2026-06-20 14:10:39.216604 | Eyes Opened | 0.7964
2026-06-20 14:10:39.287479 | Eyes Opened | 0.7992
2026-06-20 14:10:39.351197 | Eyes Opened | 0.7996
2026-06-20 14:10:39.430992 | Eyes Opened | 0.7982
2026-06-20 14:10:39.507018 | Eyes Opened | 0.7920
2026-06-20 14:10:39.608831 | Eyes Opened | 0.8172
2026-06-20 14:10:39.706337 | Eyes Opened | 0.8217
2026-06-20 14:10:39.814998 | Eyes Opened | 0.8270
2026-06-20 14:10:39.920283 | Eyes Opened | 0.8277
2026-06-20 14:10:40.015986 | Eyes Opened | 0.6955
2026-06-20 14:10:40.130381 | Eyes Closed | 0.7520
2026-06-20 14:10:40.255792 | Eyes Closed | 0.8394
2026-06-20 14:10:40.371674 | Eyes Opened | 0.7824
2026-06-20 14:10:40.482843 | Eyes Opened | 0.8041
2026-06-20 14:10:40.586697 | Eyes Opened | 0.8237
2026-06-20 14:10:40.702296 | Eyes Opened | 0.8301
2026-06-20 14:10:40.817365 | Eyes Closed | 0.8242
2026-06-20 14:10:40.919547 | Eyes Closed | 0.8071
2026-06-20 14:10:41.040559 | Eyes Opened | 0.7875
2026-06-20 14:10:41.040775 | Eyes Closed | 0.5732
2026-06-20 14:10:41.155057 | Eyes Opened | 0.7087
2026-06-20 14:10:41.269366 | Eyes Opened | 0.7087
2026-06-20 14:10:41.380438 | Eyes Opened | 0.6438
2026-06-20 14:10:41.487466 | Eyes Opened | 0.7925
2026-06-20 14:10:41.594445 | Eyes Opened | 0.7410
2026-06-20 14:10:41.724692 | Eyes Opened | 0.7938
2026-06-20 14:10:41.839219 | Eyes Opened | 0.8599
2026-06-20 14:10:41.968836 | Eyes Opened | 0.8546
2026-06-20 14:10:42.098846 | Eyes Opened | 0.8335
2026-06-20 14:10:42.214391 | Eyes Opened | 0.8354
2026-06-20 14:10:42.334211 | Eyes Opened | 0.8380
2026-06-20 14:10:42.459795 | Eyes Opened | 0.8354
2026-06-20 14:10:42.579774 | Eyes Closed | 0.7648
2026-06-20 14:10:42.694788 | Eyes Opened | 0.8365
2026-06-20 14:10:42.814818 | Eyes Opened | 0.8472
2026-06-20 14:10:42.944307 | Eyes Opened | 0.8402
2026-06-20 14:10:43.065337 | Eyes Opened | 0.8402
2026-06-20 14:10:43.179222 | Eyes Opened | 0.8456
2026-06-20 14:10:43.297145 | Eyes Opened | 0.8425
2026-06-20 14:10:43.413304 | Eyes Opened | 0.8458
2026-06-20 14:10:43.542462 | Eyes Opened | 0.8444
2026-06-20 14:10:43.660055 | Eyes Opened | 0.8412
2026-06-20 14:10:43.808468 | Eyes Opened | 0.8469
2026-06-20 14:10:43.958929 | Eyes Closed | 0.7847
2026-06-20 14:10:44.083943 | Eyes Opened | 0.7741
2026-06-20 14:10:44.215654 | Eyes Opened | 0.8202
2026-06-20 14:10:44.340245 | Eyes Opened | 0.8276
2026-06-20 14:10:44.468672 | Eyes Opened | 0.8210
2026-06-20 14:10:44.597785 | Eyes Opened | 0.8421
2026-06-20 14:10:44.727911 | Eyes Opened | 0.8254
2026-06-20 14:10:44.857940 | Eyes Opened | 0.8337
2026-06-20 14:10:44.973591 | Eyes Opened | 0.8280
2026-06-20 14:10:45.103986 | Eyes Opened | 0.8216
2026-06-20 14:10:45.226696 | Eyes Opened | 0.8257
2026-06-20 14:10:45.362002 | Eyes Opened | 0.8389
2026-06-20 14:10:45.487883 | Eyes Opened | 0.8348
2026-06-20 14:10:45.617341 | Eyes Opened | 0.8420
2026-06-20 14:10:45.740096 | Eyes Opened | 0.8079
2026-06-20 14:10:45.871657 | Eyes Opened | 0.8127
2026-06-20 14:10:46.008400 | Eyes Opened | 0.8389
2026-06-20 14:10:46.133065 | Eyes Opened | 0.8474
2026-06-20 14:10:46.257111 | Eyes Opened | 0.8470
2026-06-20 14:10:46.380663 | Eyes Opened | 0.8386
2026-06-20 14:10:46.503261 | Eyes Opened | 0.8432
2026-06-20 14:10:46.625960 | Eyes Opened | 0.8371
2026-06-20 14:10:46.753210 | Eyes Opened | 0.8403
2026-06-20 14:10:46.878415 | Eyes Opened | 0.8420
2026-06-20 14:10:47.022513 | Eyes Opened | 0.8386
2026-06-20 14:10:47.137319 | Eyes Opened | 0.8453
2026-06-20 14:10:47.258215 | Eyes Opened | 0.8414
2026-06-20 14:10:47.386925 | Eyes Opened | 0.8424
2026-06-20 14:10:47.511015 | Eyes Opened | 0.8373
2026-06-20 14:10:47.622681 | Eyes Opened | 0.8379
2026-06-20 14:10:47.735790 | Eyes Opened | 0.8441
